Chr,SNP_data,methylation_data,last_meth_value_with_SNP_coverage,first_meth_value_with_SNP_coverage,last_meth_index_with_SNP_coverage,first_meth_index_with_SNP_coverage,population,region,cov_file,chunk_start,chunk_end,modified_methylation_data
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1328982,1348981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1328982-1348981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1348982,1368981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1348982-1368981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1368982,1388981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1368982-1388981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1388982,1408981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1388982-1408981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1408982,1428981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1408982-1428981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1428982,1448981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1428982-1448981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1448982,1468981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1448982-1468981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1468982,1488981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1468982-1488981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1488982,1508981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1488982-1508981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1508982,1528981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1508982-1528981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1528982,1548981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1528982-1548981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1548982,1568981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1548982-1568981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1568982,1588981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1568982-1588981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1588982,1608981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1588982-1608981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1608982,1628981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1608982-1628981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1628982,1648981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1628982-1648981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1648982,1668981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1648982-1668981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1668982,1688981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1668982-1688981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1688982,1708981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1688982-1708981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1708982,1728981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1708982-1728981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1728982,1748981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1728982-1748981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1748982,1768981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1748982-1768981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1768982,1788981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1768982-1788981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1788982,1808981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1788982-1808981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1808982,1828981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1808982-1828981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1828982,1848981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1828982-1848981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1848982,1868981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1848982-1868981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1868982,1888981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1868982-1888981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1888982,1908981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1888982-1908981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1908982,1928981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1908982-1928981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1928982,1948981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1928982-1948981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1948982,1968981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1948982-1968981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1968982,1988981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1968982-1988981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1988982,2008981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_1988982-2008981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2008982,2028981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2008982-2028981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2028982,2048981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2028982-2048981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2048982,2068981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2048982-2068981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2068982,2088981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2068982-2088981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2088982,2108981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2088982-2108981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2108982,2128981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2108982-2128981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2128982,2148981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2128982-2148981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2148982,2168981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2148982-2168981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2168982,2188981,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2168982-2188981.rds
1,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr1.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr1_AA.rda,248918358,1069461,2202702,8982,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,2188982,2202702,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr1_AA_2188982-2202702.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,1,20000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_1-20000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,20001,40000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_20001-40000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,40001,60000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_40001-60000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,60001,80000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_60001-80000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,80001,1e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_80001-1e+05.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,100001,120000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_100001-120000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,120001,140000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_120001-140000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,140001,160000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_140001-160000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,160001,180000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_160001-180000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,180001,2e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_180001-2e+05.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,200001,220000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_200001-220000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,220001,240000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_220001-240000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,240001,260000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_240001-260000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,260001,280000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_260001-280000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,280001,3e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_280001-3e+05.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,300001,320000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_300001-320000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,320001,340000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_320001-340000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,340001,360000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_340001-360000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,360001,380000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_360001-380000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,380001,4e+05,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_380001-4e+05.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,400001,420000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_400001-420000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,420001,440000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_420001-440000.rds
2,/dcs04/lieber/statsgen/shizhong/michael/mwas/gwas//libd_chr2.pgen,/dcs04/lieber/statsgen/shizhong/michael/mwas/pheno/caud/out/chr2_AA.rda,241863783,10001,2019984,1,AA,caud,/dcs04/lieber/statsgen/mnagle/mwas/full_covariates/AA_caud.csv,440001,460000,/dcs04/lieber/statsgen/mnagle/mwas/pheno/caud/out/chr2_AA_440001-460000.rds
